,dif_new_players,dif_mean_matches,dif_mean_matches_on_map,dif_mean_winrate_on_map,dif_mean_kd_on_map,dif_mean_matches_preference,dif_mean_winrate_preference,dif_mean_kd_preference,dif_mean_elo,dif_stddev_elo,dif_paid_memberships,dif_solo_players,dif_num_parties,dif_mean_matches_on_map_prev,dif_mean_winrate_prev,dif_multikills_prev,dif_mean_assists_prev,dif_mean_kd_prev,dif_mean_time_prev,dif_delta_mean_elo_prev,dif_smurf_or_cheater,dif_max_time_prev,dif_elo_prob,dif_first_match,dif_mean_time_created_at,dif_stddev_time_created_at,dif_min_time_created_at,dif_mean_matches_today,dif_played_map_today,dif_have_played_together_prev,winner
3144,0,273.2,82.80000000000001,-10.399999999999999,-0.17799999999999994,-0.11012648752008547,1.2000000000000002,-0.07999999999999999,-0.599999999999909,51.18679102874378,-2,2,1,-0.1,-0.030000000000000027,-2.130000000000001,0.3900000000000001,-0.13504807537906827,4.600000000000001,16.920000000000005,-0.1020544082099597,-18667889,0.0,-1,-32373344.0,-25834139.324730527,718077,0.7999999999999998,-1,14,1
13292,0,632.2,163.2,7.0,0.15399999999999991,-0.027717699950980057,6.2,0.13000000000000003,-44.60000000000002,147.3086926674005,0,-2,-1,0.028636363636363626,0.02659090909090911,2.3752272727272725,-0.25409090909090937,0.03619991620374785,6.6000000000000005,-1.6484090909091043,0.0,-46031530,0.015162092899097174,0,53571704.6,-26814971.25016955,66788360,0.6,1,20,0
4483,1,-143.6,-3.8,-0.75,-0.058499999999999996,0.0038227279651253526,2.799999999999999,-0.05799999999999997,-6.599999999999909,237.55871274013168,1,0,0,-0.010000000000000002,-0.1044444444444445,-0.6744444444444451,-0.514444444444444,-0.12484603971932673,5.200000000000001,-46.94333333333329,0.0,-142814577,0.008164704696966063,-2,-7545695.599999998,8930323.6103706,-6942461,0.6000000000000001,1,9,0
7520,0,-537.0,-169.60000000000002,-1.2000000000000028,-0.020000000000000018,-0.054048467881994744,0.7999999999999999,-0.008000000000000007,-3.399999999999636,-259.3087934301003,-1,4,2,-0.08000000000000002,-0.04999999999999999,0.21999999999999886,0.16000000000000014,-0.03578593155386811,-3.1999999999999993,-38.04736842105281,0.5874564534050073,19711609,0.0,-1,27827574.5,-21577471.302859545,79186561,1.2,1,-20,1
14163,0,-84.00000000000023,44.39999999999998,0.0,0.0020000000000000018,0.0020808621680632744,0.7999999999999999,-0.0040000000000000036,-12.799999999999727,-2.357389302535978,0,2,1,0.04285714285714287,0.11285714285714293,-1.2042857142857155,-0.27142857142857135,0.04900634910560053,2.799999999999999,74.59631578947365,-0.08663252956556877,10050614,0.003445372918148837,1,30940656.099999994,-31245939.002078183,70623188,-2.8,-1,-18,1
6117,0,1207.2,87.6,3.3999999999999986,-0.017999999999999794,-0.02656216407261347,5.199999999999999,0.07399999999999998,-17.399999999999864,-203.19131636959173,-1,5,3,0.030000000000000002,0.0,-0.09999999999999964,-0.10000000000000009,-0.11469217570690071,2.200000000000001,-1.1600000000000357,-0.3376041600762333,1381315,0.00584577696103894,3,18975146.0,-27792111.09880751,73558748,-0.6000000000000001,1,-51,1
5054,0,-1479.4,-194.79999999999998,2.4000000000000057,0.06599999999999984,-0.013909821220532359,-0.6000000000000001,0.04999999999999996,-21.199999999999818,-69.66009072565413,0,2,1,-0.06470588235294117,0.08764705882352941,-1.604117647058823,0.6270588235294112,-0.02549618479418103,-2.6000000000000014,22.000588235294163,0.6849826837762254,-109358954,0.006891105190812263,-1,9119947.799999997,8909077.576303758,-20339324,0.19999999999999996,-1,-6,0
8665,0,-472.4,-85.40000000000003,12.0,0.06800000000000006,0.07943388210375923,2.4000000000000004,0.03200000000000003,13.799999999999727,112.86158502782169,-1,0,0,0.08000000000000002,0.09999999999999998,2.8200000000000003,-0.73,0.07264421268542898,3.200000000000001,20.10999999999999,8.706023844943234,113961480,-0.004423201437979807,1,-77339867.91666667,20899823.546467494,-100831761,0.19999999999999973,1,-15,0
7912,0,-799.4000000000001,-133.60000000000002,3.4000000000000057,0.03400000000000003,-0.011518336846054564,2.2,0.005999999999999961,-68.20000000000027,65.63823773667804,-3,0,0,-0.04000000000000001,0.08000000000000007,-0.19000000000000128,-0.03999999999999959,0.011157674043587251,-1.5999999999999996,36.66411764705881,3.8489806857480087,4126274,0.008969553369500338,0,-3544627.450000003,1036881.4809233472,-7512677,-0.40000000000000036,1,-21,1
4692,0,-336.5999999999999,-20.599999999999994,5.800000000000004,0.10399999999999987,0.07079606329035973,4.0,0.11599999999999996,62.200000000000045,81.3506905117078,1,0,-1,0.22421052631578947,0.016315789473684172,1.4068421052631574,-0.5221052631578944,0.05233922211315889,4.0,17.413157894736788,0.8463546555867327,-8431795,-0.031291314217223754,-1,-56805856.5,-10516163.809857119,-38123233,0.39999999999999997,0,-7,1
2682,0,-966.1999999999999,-104.19999999999999,7.200000000000003,-0.05600000000000005,-0.004471963829269052,6.6,0.06000000000000003,-28.200000000000045,-185.51344422513492,-1,1,1,-0.01999999999999999,-0.11000000000000004,-2.24,-0.29000000000000004,-0.128874018598375,-4.200000000000001,-85.13315789473685,0.0,3172211,0.01831282608346485,0,9391707.466666669,-32316002.748466328,62768803,-0.19999999999999996,-1,2,0
